terms_conditions,type_independent_activity_id,incomes,extra_incomes,familiar_debts,is_tax_return,region_id,name,name.1,viability,is_selected,has_region_id,has_date_exp_token,year_exp_token,month_exp_token,day_exp_token,year_birth,month_birth,day_birth,has_extra_incomes,has_familiar_debts,age,age_section
1,12,15.201805169084134,0.0,0.0,0,1.0,real state activitys,independent,1,1,True,True,2023,3,9,1996,6,7,1,1,26,less 40
0,12,15.430990381239798,0.0,12.206077645517674,1,0.0,real state activitys,independent,1,1,False,False,2023,3,9,1953,2,12,1,0,69,more 40
1,12,16.300417291085605,0.0,0.0,1,37.0,real state activitys,independent,0,0,True,True,2023,3,22,1990,10,2,1,1,32,less 40
1,12,15.201805169084134,0.0,0.0,1,13.0,real state activitys,independent,1,0,True,True,2023,3,25,1969,9,19,1,1,53,more 40
1,12,15.319588176962746,0.0,0.0,1,1.0,real state activitys,independent,1,0,True,True,2023,3,28,1996,3,30,1,1,26,less 40
1,12,15.607270193858982,0.0,12.611541086966115,1,1.0,real state activitys,independent,1,0,True,True,2023,3,31,1968,10,21,1,0,54,more 40
1,12,15.068273812173887,0.0,13.815511557963774,1,12.0,real state activitys,independent,1,0,True,True,2023,4,13,1989,2,24,1,0,33,less 40
1,12,16.705882371415992,0.0,0.0,1,1.0,real state activitys,independent,1,0,True,True,2023,4,14,1973,6,16,1,1,49,more 40
0,12,17.72753358339242,0.0,11.51293546492023,0,0.0,real state activitys,independent,1,1,False,False,2023,4,14,1965,12,21,1,0,57,more 40
1,12,17.479072229734946,0.0,0.0,1,1.0,real state activitys,independent,0,0,True,True,2023,4,20,1981,3,2,1,1,41,more 40
1,12,14.731801689838349,0.0,0.0,0,1.0,real state activitys,independent,1,0,True,True,2023,5,9,1995,3,13,1,1,27,less 40
1,12,16.118095750958314,0.0,0.0,0,2.0,real state activitys,independent,1,0,True,True,2023,5,11,1993,8,31,1,1,29,less 40
1,12,15.687312888712007,0.0,0.0,1,2.0,real state activitys,independent,1,0,True,True,2023,5,11,1993,4,18,1,1,29,less 40
1,12,17.553180200057167,0.0,0.0,1,2.0,real state activitys,independent,1,0,True,True,2023,5,12,1980,12,23,1,1,42,more 40
1,12,14.914123179965662,0.0,0.0,0,37.0,real state activitys,independent,1,0,True,True,2023,5,16,1989,2,19,1,1,33,less 40
1,12,16.811242881518265,0.0,0.0,1,2.0,real state activitys,independent,1,1,True,True,2023,5,18,1994,8,11,1,1,28,less 40
1,12,15.955576839107596,0.0,0.0,1,-1,real state activitys,independent,1,1,True,True,2023,5,18,1983,6,6,1,1,39,less 40
0,12,17.23654053379386,0.0,12.611541086966115,1,0.0,real state activitys,independent,1,1,False,False,2023,5,18,1963,3,12,1,0,59,more 40
1,12,15.894952224644102,0.0,0.0,1,1.0,real state activitys,independent,0,0,True,True,2023,5,30,1952,6,22,1,1,70,more 40
0,12,15.201805169084134,0.0,12.611541086966115,0,0.0,real state activitys,independent,1,1,False,False,2023,5,30,1995,9,8,1,0,27,less 40
1,13,15.76142084987672,0.0,14.914123179965662,1,1.0,other personal services activities,employee,1,0,True,False,2023,5,30,1986,7,5,1,0,36,less 40
0,13,14.690979711984754,0.0,12.206077645517674,0,0.0,other personal services activities,employee,1,1,False,False,2023,5,30,1996,12,6,1,0,26,less 40
1,13,15.068273812173887,15.068273812173887,0.0,1,1.0,other personal services activities,employee,0,0,True,True,2022,11,9,1972,10,29,0,1,50,more 40
0,13,16.733281344102608,0.0,13.815511557963774,1,0.0,other personal services activities,employee,1,1,False,False,2022,11,9,1981,6,26,1,0,41,more 40
0,13,15.319588176962746,0.0,12.206077645517674,0,0.0,other personal services activities,employee,0,0,False,False,2022,11,9,1975,6,3,1,0,47,more 40
0,13,17.72753358339242,0.0,0.0,1,0.0,other personal services activities,employee,1,1,False,False,2022,11,9,1991,6,8,1,1,31,less 40
0,13,19.519293035953808,0.0,0.0,1,0.0,other personal services activities,employee,0,0,False,False,2022,11,9,1989,9,27,1,1,33,less 40
0,13,17.08651189283253,0.0,12.899222326086994,1,0.0,other personal services activities,employee,1,1,False,False,2022,11,9,1970,8,2,1,0,52,more 40
1,13,16.118095750958314,15.201805169084134,0.0,1,2.0,other personal services activities,employee,1,0,True,True,2023,2,13,1985,7,29,0,1,37,less 40
0,13,15.81279270545275,0.0,12.611541086966115,1,0.0,other personal services activities,employee,1,1,False,False,2023,2,13,1981,11,1,1,0,41,more 40
1,13,16.721272444610012,16.721272444610012,13.122365377402328,1,1.0,other personal services activities,employee,0,0,True,True,2023,3,14,1968,5,6,0,0,54,more 40
0,13,14.914123179965662,16.454567959008102,13.122365377402328,1,1.0,other personal services activities,employee,1,1,True,False,2023,3,14,1993,4,4,0,0,29,less 40
1,13,15.704207518570293,0.0,12.206077645517674,1,2.0,other personal services activities,employee,1,1,True,True,2023,3,28,1976,8,24,1,0,46,more 40
0,13,18.76427045543464,0.0,13.815511557963774,1,0.0,other personal services activities,employee,1,1,False,False,2023,3,28,1983,1,5,1,0,39,less 40
1,13,15.607270193858982,0.0,0.0,1,2.0,other personal services activities,employee,1,0,True,True,2023,4,4,1987,10,13,1,1,35,less 40
1,13,14.914123179965662,15.894952224644102,12.206077645517674,0,-1,other personal services activities,employee,0,0,True,True,2023,4,18,1989,5,25,0,0,33,less 40
1,13,15.607270193858982,0.0,0.0,0,0.0,other personal services activities,independent,0,1,False,False,2023,4,18,1982,12,22,1,1,40,more 40
1,13,17.50439003707821,0.0,0.0,1,0.0,other personal services activities,independent,1,0,False,False,2023,4,18,1994,1,3,1,1,28,less 40
1,13,15.687312888712007,0.0,0.0,1,0.0,other personal services activities,independent,1,0,False,False,2023,4,18,1995,6,10,1,1,27,less 40
1,13,15.201805169084134,0.0,0.0,0,0.0,other personal services activities,independent,0,0,False,False,2023,4,18,2000,6,7,1,1,22,less 40
1,13,15.096444681204078,0.0,12.611541086966115,1,0.0,other personal services activities,independent,1,1,False,False,2023,4,18,1993,1,31,1,0,29,less 40
1,13,15.76142084987672,0.0,0.0,1,0.0,other personal services activities,independent,0,0,False,False,2023,4,18,1987,8,8,1,1,35,less 40
1,13,15.424948670398354,0.0,0.0,1,0.0,other personal services activities,independent,1,0,False,False,2023,4,18,1973,7,4,1,1,49,more 40
1,13,17.72753358339242,0.0,0.0,1,0.0,other personal services activities,independent,1,0,False,False,2023,4,18,1976,6,1,1,1,46,more 40
1,13,15.424948670398354,0.0,0.0,0,0.0,other personal services activities,independent,1,0,False,False,2023,4,18,1994,1,2,1,1,28,less 40
1,13,14.914123179965662,0.0,13.815511557963774,0,1.0,other personal services activities,independent,1,0,True,False,2023,4,18,1966,6,5,1,0,56,more 40
1,13,16.300417291085605,0.0,0.0,0,1.0,other personal services activities,independent,1,1,True,False,2023,4,18,2002,4,22,1,1,20,less 40
1,13,16.52356082573315,0.0,0.0,1,1.0,other personal services activities,independent,1,1,True,False,2023,4,18,1973,6,1,1,1,49,more 40
1,13,15.319588176962746,0.0,0.0,1,13.0,other personal services activities,independent,0,0,True,False,2023,4,18,1970,6,2,1,1,52,more 40
1,13,18.81243270856565,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,False,2023,4,18,1983,6,4,1,1,39,less 40
1,13,15.201805169084134,0.0,0.0,0,0.0,other personal services activities,independent,0,0,False,False,2023,4,18,1980,6,12,1,1,42,more 40
0,13,16.778646031731796,0.0,19.673443715304877,1,0.0,other personal services activities,independent,1,1,False,False,2023,4,18,1978,12,28,1,0,44,more 40
1,13,18.603002309079653,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,False,2023,4,18,1989,4,13,1,1,33,less 40
1,13,15.201805169084134,0.0,0.0,0,1.0,other personal services activities,independent,0,0,True,False,2023,4,18,1992,6,8,1,1,30,less 40
1,13,15.424948670398354,0.0,0.0,0,1.0,other personal services activities,independent,0,0,True,False,2023,4,18,1983,6,16,1,1,39,less 40
0,13,15.560003876124755,0.0,15.560003876124755,1,0.0,other personal services activities,independent,1,1,False,False,2023,4,18,2007,6,19,1,0,15,less 20
0,13,15.607270193858982,0.0,12.206077645517674,0,0.0,other personal services activities,independent,1,1,False,False,2023,4,18,1991,12,30,1,0,31,less 40
1,13,15.226497775576945,0.0,0.0,0,-1,other personal services activities,independent,0,0,True,False,2023,4,18,1982,1,6,1,1,40,more 40
1,13,17.50439003707821,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,False,2023,4,18,1950,12,12,1,1,72,more 40
0,13,17.034386422832473,0.0,12.611541086966115,1,0.0,other personal services activities,independent,1,1,False,False,2023,4,18,1996,3,21,1,0,26,less 40
1,13,15.319588176962746,0.0,0.0,0,1.0,other personal services activities,independent,0,0,True,False,2023,4,18,1968,12,19,1,1,54,more 40
1,13,15.319588176962746,0.0,0.0,0,1.0,other personal services activities,independent,0,0,True,False,2023,4,18,1966,10,1,1,1,56,more 40
1,13,15.424948670398354,0.0,0.0,1,2.0,other personal services activities,independent,1,0,True,False,2023,4,18,1988,9,12,1,1,34,less 40
1,13,15.319588176962746,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,False,2023,4,18,1980,6,29,1,1,42,more 40
1,13,14.914123179965662,0.0,0.0,1,-1,other personal services activities,independent,1,0,True,False,2023,4,18,1992,6,4,1,1,30,less 40
1,13,15.424948670398354,0.0,0.0,0,26.0,other personal services activities,independent,0,0,True,False,2023,4,18,1975,5,15,1,1,47,more 40
1,13,15.068273812173887,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,False,2023,4,18,1984,10,26,1,1,38,less 40
1,13,15.201805169084134,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,False,2023,4,18,1988,3,6,1,1,34,less 40
1,13,14.731801689838349,0.0,0.0,0,13.0,other personal services activities,independent,1,0,True,False,2023,4,18,1995,8,7,1,1,27,less 40
0,13,15.201805169084134,0.0,12.611541086966115,1,0.0,other personal services activities,independent,1,1,False,False,2023,4,18,1992,10,7,1,0,30,less 40
1,13,15.687312888712007,0.0,0.0,1,26.0,other personal services activities,independent,0,1,True,False,2023,4,18,1990,12,19,1,1,32,less 40
1,13,15.894952224644102,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,False,2023,4,18,1990,4,8,1,1,32,less 40
1,13,17.034386422832473,0.0,13.815511557963774,1,1.0,other personal services activities,independent,1,0,True,False,2023,4,18,1999,1,18,1,0,23,less 40
0,13,17.529082649058825,0.0,13.815511557963774,1,0.0,other personal services activities,independent,1,1,False,False,2023,4,18,1991,10,29,1,0,31,less 40
1,13,17.216707972959764,0.0,0.0,1,2.0,other personal services activities,independent,1,0,True,False,2023,4,18,1989,4,7,1,1,33,less 40
1,13,17.426428497635523,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,False,2023,4,18,1978,5,22,1,1,44,more 40
1,13,15.150511887854474,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,False,2023,4,18,1998,10,23,1,1,24,less 40
0,13,17.216707972959764,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,False,2023,4,18,1966,8,31,1,1,56,more 40
0,13,17.858561843342684,0.0,12.611541086966115,1,0.0,other personal services activities,independent,1,1,False,False,2023,4,18,1976,1,24,1,0,46,more 40
0,13,16.139377673605438,0.0,13.592368256649284,1,0.0,other personal services activities,independent,1,1,False,False,2023,4,18,1986,7,15,1,0,36,less 40
1,13,19.190788970278067,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,True,2022,10,12,1961,5,24,1,1,61,more 40
1,13,16.300417291085605,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,True,2022,10,12,1984,6,28,1,1,38,less 40
1,13,15.76142084987672,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,True,2022,10,12,1991,10,25,1,1,31,less 40
1,13,15.201805169084134,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,True,2022,10,12,1969,10,23,1,1,53,more 40
1,13,17.203239884496455,0.0,12.899222326086994,1,1.0,other personal services activities,independent,1,0,True,True,2022,10,13,1995,3,21,1,0,27,less 40
1,13,17.903384245830928,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,True,2022,10,13,1972,10,25,1,1,50,more 40
1,13,18.31532023940565,0.0,12.611541086966115,1,0.0,other personal services activities,independent,0,0,False,True,2022,12,9,1955,1,1,1,0,67,more 40
1,13,14.077875591662238,0.0,0.0,0,1.0,other personal services activities,independent,1,0,True,False,2022,12,9,1998,3,17,1,1,24,less 40
0,13,17.622173069956816,0.0,13.815511557963774,1,0.0,other personal services activities,independent,1,1,False,False,2022,12,9,1989,12,27,1,0,33,less 40
1,13,15.607270193858982,0.0,14.220976332738882,1,7.0,other personal services activities,independent,1,1,True,True,2022,10,19,1972,2,22,1,0,50,more 40
1,13,15.404745967162468,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,True,2022,10,19,1994,8,25,1,1,28,less 40
1,13,14.626441218624949,0.0,0.0,0,26.0,other personal services activities,independent,1,0,True,True,2022,10,20,1977,12,18,1,1,45,more 40
1,13,14.870873603169786,0.0,11.695255355062795,0,1.0,other personal services activities,independent,1,1,True,True,2022,10,20,1978,6,6,1,0,44,more 40
1,13,14.914123179965662,0.0,0.0,0,13.0,other personal services activities,independent,1,1,True,True,2022,10,21,1975,1,6,1,1,47,more 40
1,13,16.705882371415992,0.0,13.592368256649284,1,1.0,other personal services activities,independent,0,0,True,True,2022,10,23,1986,12,5,1,0,36,less 40
1,13,16.213405921671733,0.0,0.0,1,2.0,other personal services activities,independent,1,0,True,True,2022,10,24,1995,4,8,1,1,27,less 40
1,13,15.424948670398354,0.0,0.0,0,26.0,other personal services activities,independent,0,0,True,True,2022,10,25,1984,10,4,1,1,38,less 40
1,13,15.46416937585933,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,True,2022,10,25,1992,3,20,1,1,30,less 40
0,13,15.778699283229848,0.0,12.206077645517674,1,0.0,other personal services activities,independent,1,1,False,False,2022,10,25,1959,1,22,1,0,63,more 40
1,13,15.201805169084134,0.0,0.0,1,26.0,other personal services activities,independent,0,0,True,True,2022,10,26,1974,10,6,1,1,48,more 40
1,13,16.759949589762293,0.0,0.0,1,2.0,other personal services activities,independent,1,0,True,True,2022,10,26,1992,5,10,1,1,30,less 40
1,13,19.806975107572256,0.0,0.0,1,7.0,other personal services activities,independent,0,0,True,True,2022,10,26,1971,7,28,1,1,51,more 40
0,13,17.254399535557692,0.0,12.611541086966115,1,0.0,other personal services activities,independent,1,1,False,False,2022,10,26,1989,8,31,1,0,33,less 40
0,13,15.994781258012397,0.0,13.592368256649284,1,0.0,other personal services activities,independent,1,1,False,False,2022,10,26,1993,6,9,1,0,29,less 40
0,13,17.095804289914934,0.0,13.815511557963774,1,0.0,other personal services activities,independent,1,1,False,False,2022,10,26,1951,9,8,1,0,71,more 40
1,13,14.220976332738882,0.0,0.0,0,-1,other personal services activities,independent,0,0,True,True,2022,11,2,1991,10,11,1,1,31,less 40
1,13,15.201805169084134,0.0,0.0,1,12.0,other personal services activities,independent,0,0,True,True,2022,11,3,1991,11,11,1,1,31,less 40
0,13,18.951309000896888,0.0,13.122365377402328,1,0.0,other personal services activities,independent,1,1,False,False,2022,11,3,1987,11,10,1,0,35,less 40
1,13,17.72753358339242,0.0,0.0,1,26.0,other personal services activities,independent,0,0,True,True,2022,11,8,1977,10,27,1,1,45,more 40
1,13,14.508658238524095,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,True,2022,11,9,1964,10,9,1,1,58,more 40
1,13,15.607270193858982,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,True,2022,11,10,1970,10,28,1,1,52,more 40
0,13,15.607270193858982,0.0,12.206077645517674,0,0.0,other personal services activities,independent,1,1,False,False,2022,11,10,1990,9,21,1,0,32,less 40
0,13,16.212418798351838,0.0,12.611541086966115,1,0.0,other personal services activities,independent,1,1,False,False,2022,11,10,1971,3,3,1,0,51,more 40
1,13,16.67198082165602,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,True,2022,11,16,1987,11,25,1,1,35,less 40
1,13,14.914123179965662,0.0,0.0,0,26.0,other personal services activities,independent,1,0,True,True,2022,11,16,1995,7,18,1,1,27,less 40
1,13,14.508658238524095,0.0,0.0,0,26.0,other personal services activities,independent,0,0,True,True,2022,11,16,1985,2,16,1,1,37,less 40
0,13,14.914123179965662,0.0,12.611541086966115,1,0.0,other personal services activities,independent,1,1,False,False,2022,11,16,1993,10,14,1,0,29,less 40
1,13,14.914123179965662,0.0,0.0,0,1.0,other personal services activities,independent,1,0,True,True,2022,11,22,1998,8,2,1,1,24,less 40
1,13,15.531688174538376,0.0,0.0,0,2.0,other personal services activities,independent,1,0,True,True,2022,11,23,1979,12,12,1,1,43,more 40
1,13,17.6441519761925,0.0,21.487562597358306,1,2.0,other personal services activities,independent,0,0,True,True,2022,12,5,2003,5,15,1,0,19,less 20
0,13,18.064005814299346,0.0,13.815511557963774,1,0.0,other personal services activities,independent,1,1,False,False,2022,12,5,1981,2,4,1,0,41,more 40
0,13,16.906553056777135,0.0,12.899222326086994,1,0.0,other personal services activities,independent,0,1,False,False,2022,12,5,1990,2,22,1,0,32,less 40
0,13,16.951004817371683,0.0,13.122365377402328,0,0.0,other personal services activities,independent,1,1,False,False,2022,12,5,1994,5,27,1,0,28,less 40
1,13,14.508658238524095,0.0,0.0,1,12.0,other personal services activities,independent,0,0,True,True,2022,11,25,1997,10,2,1,1,25,less 40
1,13,14.557448378884015,0.0,0.0,0,26.0,other personal services activities,independent,0,0,True,True,2022,11,25,1996,11,15,1,1,26,less 40
1,13,15.656060350091908,0.0,0.0,1,2.0,other personal services activities,independent,1,0,True,True,2022,11,28,1985,4,5,1,1,37,less 40
0,13,16.974848712570108,0.0,0.0,1,0.0,other personal services activities,independent,0,1,False,True,2022,11,29,1987,9,21,1,1,35,less 40
1,13,15.894952224644102,0.0,13.122365377402328,1,13.0,other personal services activities,independent,1,1,True,True,2022,11,29,1964,10,12,1,0,58,more 40
0,13,17.622173069956816,0.0,13.815511557963774,1,0.0,other personal services activities,independent,0,0,False,False,2022,11,29,1988,9,1,1,0,34,less 40
1,13,15.607270193858982,0.0,0.0,1,26.0,other personal services activities,independent,0,0,True,True,2022,11,30,1981,1,14,1,1,41,more 40
0,13,17.479072229734946,0.0,13.122365377402328,1,1.0,other personal services activities,independent,1,1,True,False,2022,11,30,1976,1,16,1,0,46,more 40
1,13,15.201805169084134,0.0,0.0,0,26.0,other personal services activities,independent,1,0,True,True,2022,12,5,1981,10,7,1,1,41,more 40
0,13,16.489659276356317,0.0,13.815511557963774,1,0.0,other personal services activities,independent,1,1,False,False,2022,12,5,1956,12,16,1,0,66,more 40
0,13,16.35063500316475,0.0,12.611541086966115,0,0.0,other personal services activities,independent,1,1,False,False,2022,12,5,1993,8,18,1,0,29,less 40
1,13,16.300417291085605,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,True,2022,12,9,1980,10,13,1,1,42,more 40
1,13,15.201805169084134,0.0,0.0,0,26.0,other personal services activities,independent,0,0,True,True,2022,12,9,1994,12,20,1,1,28,less 40
1,13,15.955576839107596,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,True,2022,12,11,1979,11,25,1,1,43,more 40
0,13,15.894952224644102,0.0,2.302585092994046,1,0.0,other personal services activities,independent,1,1,False,False,2022,12,11,1983,2,6,1,0,39,less 40
1,13,14.731801689838349,0.0,0.0,0,2.0,other personal services activities,independent,1,0,True,True,2022,12,13,1982,6,20,1,1,40,more 40
1,13,15.607270193858982,0.0,0.0,1,37.0,other personal services activities,independent,1,0,True,True,2022,12,15,1983,3,18,1,1,39,less 40
1,13,17.248529584238696,0.0,13.122365377402328,1,1.0,other personal services activities,independent,0,0,True,True,2022,12,15,1979,9,24,1,0,43,more 40
1,13,15.201805169084134,0.0,0.0,0,1.0,other personal services activities,independent,1,0,True,True,2022,12,15,1984,11,24,1,1,38,less 40
1,13,15.76142084987672,0.0,13.815511557963774,1,1.0,other personal services activities,independent,1,0,True,True,2022,12,15,1967,12,15,1,0,55,more 40
0,13,15.805198466103578,0.0,13.017005083966255,1,0.0,other personal services activities,independent,1,1,False,False,2022,12,15,1972,10,10,1,0,50,more 40
1,13,14.346139397261565,0.0,0.0,0,1.0,other personal services activities,independent,1,1,True,True,2022,12,19,1965,4,4,1,1,57,more 40
1,13,14.80876270134486,0.0,0.0,0,1.0,other personal services activities,independent,0,0,True,True,2022,12,20,1987,7,12,1,1,35,less 40
1,13,14.97239206922172,0.0,0.0,0,26.0,other personal services activities,independent,1,1,True,True,2022,12,22,1983,7,25,1,1,39,less 40
1,13,15.201805169084134,0.0,12.206077645517674,1,7.0,other personal services activities,independent,0,0,True,True,2022,12,27,1970,2,12,1,0,52,more 40
0,13,16.981723392945433,0.0,14.731801689838349,1,0.0,other personal services activities,independent,0,1,False,False,2022,12,27,1967,3,22,1,0,55,more 40
1,13,14.731801689838349,0.0,12.611541086966115,1,1.0,other personal services activities,independent,1,0,True,True,2022,12,29,1991,11,30,1,0,31,less 40
1,13,15.607270193858982,0.0,0.0,1,6.0,other personal services activities,independent,0,0,True,True,2023,1,2,1970,2,8,1,1,52,more 40
1,13,16.118095750958314,0.0,0.0,1,1.0,other personal services activities,independent,0,0,True,True,2023,1,2,1973,1,20,1,1,49,more 40
0,13,17.034386422832473,0.0,12.206077645517674,1,0.0,other personal services activities,independent,0,0,False,False,2023,1,2,1987,10,18,1,0,35,less 40
1,13,14.731801689838349,0.0,14.220976332738882,0,1.0,other personal services activities,independent,1,0,True,True,2023,1,11,1995,5,20,1,0,27,less 40
1,13,14.557448378884015,0.0,0.0,0,1.0,other personal services activities,independent,0,0,True,True,2023,1,11,1997,8,1,1,1,25,less 40
0,13,17.72753358339242,0.0,13.122365377402328,1,0.0,other personal services activities,independent,1,1,False,False,2023,1,11,1961,12,26,1,0,61,more 40
1,13,15.76142084987672,0.0,0.0,1,1.0,other personal services activities,independent,1,0,True,True,2023,1,11,1982,8,20,1,1,40,more 40
1,13,15.76142084987672,0.0,0.0,1,26.0,other personal services activities,independent,0,0,True,True,2023,1,11,1989,3,28,1,1,33,less 40
1,13,14.978661680269907,0.0,0.0,0,1.0,other personal services activities,independent,1,0,True,True,2023,1,12,1997,1,6,1,1,25,less 40
1,13,15.201805169084134,0.0,12.611541086966115,0,1.0,other personal services activities,independent,1,0,True,True,2023,1,13,1994,9,18,1,0,28,less 40
1,13,15.894952224644102,0.0,0.0,1,26.0,other personal services activities,independent,1,1,True,True,2023,1,13,1984,7,18,1,1,38,less 40
1,13,16.118095750958314,0.0,0.0,1,1.0,other personal services activities,independent,1,1,True,True,2023,1,17,1986,4,6,1,1,36,less 40
1,13,17.399029524198163,0.0,14.731801689838349,1,1.0,other personal services activities,independent,0,0,True,True,2023,1,17,1959,2,10,1,0,63,more 40
1,13,14.845130332288226,0.0,11.918397239722838,1,13.0,other personal services activities,independent,0,0,True,True,2023,1,20,1983,4,22,1,0,39,less 40
0,13,16.677711496036597,0.0,12.611541086966115,1,0.0,other personal services activities,independent,1,1,False,False,2023,1,20,1970,3,20,1,0,52,more 40
0,13,19.30857200542005,16.52356082573315,13.815511557963774,1,0.0,other personal services activities,independent,1,1,False,False,2023,1,20,1958,3,8,0,0,64,more 40
1,13,16.906553056777135,0.0,0.0,1,2.0,other personal services activities,independent,0,0,True,True,2023,1,25,1991,10,8,1,1,31,less 40
1,13,19.933087455474535,0.0,13.815511557963774,1,2.0,other personal services activities,independent,1,1,True,True,2023,1,26,1969,8,2,1,0,53,more 40
0,13,15.350225139719656,0.0,12.206077645517674,1,0.0,other personal services activities,independent,1,1,False,False,2023,1,26,1976,12,27,1,0,46,more 40
1,13,17.453096744006448,0.0,0.0,1,26.0,other personal services activities,independent,0,0,True,True,2023,1,26,1995,9,22,1,1,27,less 40
1,13,15.89993976553325,15.424948670398354,0.0,0,26.0,other personal services activities,independent,0,0,True,True,2023,1,26,1994,2,20,0,1,28,less 40
1,13,15.607270193858982,0.0,0.0,0,7.0,other personal services activities,independent,0,0,True,True,2023,1,27,1986,5,6,1,1,36,less 40
1,13,16.300417291085605,0.0,0.0,1,2.0,other personal services activities,independent,1,0,True,True,2023,1,27,1992,11,24,1,1,30,less 40
1,13,16.368387412048904,0.0,0.0,0,26.0,other personal services activities,independent,0,0,True,True,2023,1,30,1986,5,17,1,1,36,less 40
0,13,16.811242881518265,0.0,13.122365377402328,1,0.0,other personal services activities,independent,1,1,False,False,2023,1,30,1985,10,30,1,0,37,less 40
0,13,15.824278262554355,0.0,14.436406887007815,1,0.0,other personal services activities,independent,1,1,False,False,2023,1,30,1964,10,12,1,0,58,more 40
1,13,15.784020678601623,0.0,12.429220196836383,1,0.0,other personal services activities,independent,0,1,False,False,2023,1,30,1994,5,23,1,0,28,less 40
1,13,15.990262393084793,0.0,14.403297778421795,0,2.0,other personal services activities,independent,1,0,True,True,2023,2,2,1983,3,24,1,0,39,less 40
1,13,17.296135104045927,0.0,0.0,1,2.0,other personal services activities,independent,1,0,True,True,2023,2,2,1987,9,27,1,1,35,less 40
1,13,17.23780469649585,0.0,0.0,1,2.0,other personal services activities,independent,1,0,True,True,2023,2,4,1976,11,13,1,1,46,more 40
0,13,16.325109901643454,0.0,12.611541086966115,0,1.0,other personal services activities,independent,1,1,True,True,2023,2,4,1966,11,9,1,0,56,more 40
1,13,16.118095750958314,0.0,14.914123179965662,1,1.0,other personal services activities,independent,1,0,True,True,2023,2,5,1997,3,29,1,0,25,less 40
1,13,14.508658238524095,0.0,0.0,0,1.0,other personal services activities,independent,0,0,True,True,2023,2,6,1992,7,26,1,1,30,less 40
1,13,16.950114116506295,0.0,0.0,1,2.0,other personal services activities,independent,0,0,True,True,2023,2,6,1982,8,8,1,1,40,more 40
1,13,15.76142084987672,0.0,0.0,1,26.0,other personal services activities,independent,0,0,True,True,2023,2,7,1990,10,31,1,1,32,less 40
0,13,18.47961924860126,0.0,12.206077645517674,1,0.0,other personal services activities,independent,0,0,False,False,2023,2,7,1979,6,22,1,0,43,more 40
1,13,15.424948670398354,0.0,0.0,1,26.0,other personal services activities,independent,0,0,True,True,2023,2,8,1977,1,17,1,1,45,more 40
1,13,15.201805169084134,0.0,0.0,0,1.0,other personal services activities,independent,0,0,True,True,2023,2,8,1988,4,20,1,1,34,less 40
0,13,18.525040768285617,0.0,15.201805169084134,1,0.0,other personal services activities,independent,1,1,False,False,2023,2,8,1985,12,26,1,0,37,less 40
1,13,14.45736497045232,0.0,0.0,0,26.0,other personal services activities,independent,0,0,True,True,2023,2,8,1997,7,19,1,1,25,less 40
1,13,15.201805169084134,0.0,0.0,1,37.0,other personal services activities,independent,0,0,True,True,2023,2,9,1986,10,17,1,1,36,less 40
1,13,15.671808704579888,0.0,0.0,1,26.0,other personal services activities,independent,0,0,True,True,2023,2,10,1984,2,14,1,1,38,less 40
1,13,16.811242881518265,0.0,12.611541086966115,1,1.0,other personal services activities,independent,1,0,True,True,2023,2,10,1965,2,6,1,0,57,more 40
0,13,16.118095750958314,0.0,12.611541086966115,1,0.0,other personal services activities,independent,1,1,False,False,2023,2,10,1960,10,6,1,0,62,more 40
1,13,15.201805169084134,0.0,14.151983508870947,1,1.0,other personal services activities,independent,1,0,True,True,2023,2,14,1964,2,10,1,0,58,more 40
1,13,17.034386422832473,0.0,12.611541086966115,0,2.0,other personal services activities,independent,0,0,True,True,2023,2,15,1990,6,28,1,0,32,less 40
1,13,16.300417291085605,0.0,12.206077645517674,0,2.0,other personal services activities,independent,0,0,True,True,2023,2,15,1990,7,10,1,0,32,less 40
1,13,16.13505118992648,0.0,12.206077645517674,1,2.0,other personal services activities,independent,1,0,True,True,2023,2,15,1982,11,24,1,0,40,more 40
1,13,16.213405921671733,0.0,0.0,0,26.0,other personal services activities,independent,0,0,True,True,2023,2,15,1980,12,24,1,1,42,more 40
